t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
30.880,456528,2949580,0,3406108,4228960,99,2041163776,0.08
30.981,509228,2949580,0,3458808,4228960,99,2074718208,0.06
31.081,458896,2949580,0,3408476,4228960,99,2091495424,0.06
31.182,518376,2949580,0,3467956,4228960,99,2126753792,0.06
31.283,458896,2949580,0,3408476,4228960,99,2143531008,0.06
31.383,519544,2949580,0,3469124,4228960,99,2168696832,0.06
31.484,483980,2949580,0,3433560,4228960,99,2185474048,0.06
31.585,523092,2949580,0,3472672,4228960,99,2202251264,0.06
31.686,492980,2949580,0,3442560,4228960,99,2235805696,0.06
31.787,458896,2949580,0,3408476,4228960,99,2256138240,0.06
31.887,509108,2949580,0,3458688,4228960,99,2281304064,0.06
31.987,458896,2949580,0,3408476,4228960,99,2311303168,0.06
32.088,520920,2949580,0,3470500,4228960,99,2344857600,0.06
32.189,477520,2949580,0,3427100,4228960,99,2370023424,0.06
32.289,527648,2949580,0,3477228,4228960,99,2395189248,0.06
32.390,458896,2949580,0,3408476,4228960,99,2411966464,0.06
32.490,458896,2949580,0,3408476,4228960,99,2437132288,0.06
32.591,458896,2949580,0,3408476,4228960,99,2462298112,0.06
32.692,512412,2949580,0,3461992,4228960,99,2488791040,0.06
32.792,458896,2949580,0,3408476,4228960,99,2513956864,0.06
32.893,527760,2949580,0,3477340,4228960,99,2539122688,0.06
32.993,470048,2949580,0,3419628,4228960,99,2556280832,0.05
33.094,480856,2949580,0,3430436,4228960,99,2573058048,0.05
33.194,526392,2949580,0,3475972,4228960,99,2606612480,0.05
33.295,502464,2949580,0,3452044,4228960,99,2628820992,0.05
33.395,414564,2949580,0,3364144,4228960,99,2657808384,0.05
33.496,471472,2949580,0,3421052,4228960,99,2687299584,0.05
33.597,430580,2949580,0,3380160,4228960,99,2704429056,0.05
33.698,479984,2949580,0,3429564,4228960,99,2721206272,0.05
