t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
31.856,519412,2249116,0,2768528,2805340,61,5832704,64.85
31.957,489336,2249116,0,2738452,2805340,61,5832704,64.85
32.057,553532,2249116,0,2802648,2805340,61,5832704,64.85
32.157,543512,2249116,0,2792628,2805340,61,5832704,64.85
32.257,523976,2249116,0,2773092,2805340,61,5832704,64.85
32.358,489336,2249116,0,2738452,2805340,61,5832704,64.85
32.458,489336,2249116,0,2738452,2805340,61,5832704,64.85
32.559,558088,2249116,0,2807204,2807204,61,5832704,64.85
32.659,505108,2249116,0,2754224,2806612,61,5832704,64.85
32.760,523812,2249116,0,2772928,2806612,61,5832704,64.85
32.860,525524,2249116,0,2774640,2806612,61,5832704,64.85
32.960,489340,2249116,0,2738456,2806612,61,5832704,64.85
33.061,489340,2249116,0,2738456,2806760,61,5832704,64.85
33.161,489340,2249116,0,2738456,2806760,61,5832704,64.85
33.262,489340,2249116,0,2738456,2806760,61,5832704,64.85
33.362,550288,2249116,0,2799404,2806760,61,5832704,64.85
33.462,512080,2249116,0,2761196,2806760,61,5832704,64.85
33.563,489340,2249116,0,2738456,2807272,61,5832704,64.85
33.663,560628,2249116,0,2809744,2809744,61,5832704,62.7
33.764,568448,2249116,0,2817564,2817564,61,5832704,62.7
35.459,568448,2249116,0,2817564,2817564,61,5832704,62.7
35.572,568448,2249116,0,2817564,2817564,61,5832704,62.7
35.679,499208,2249116,0,2748324,2817140,61,5832704,68.37
35.780,499208,2249116,0,2748324,2817140,61,5832704,68.37
35.880,499208,2249116,0,2748324,2817140,61,5832704,68.37
35.981,569920,2249116,0,2819036,2819036,61,5832704,68.37
36.081,548348,2249116,0,2797464,2818560,61,5832704,68.37
36.181,544312,2249116,0,2793428,2818560,61,5832704,68.37
36.282,537592,2249116,0,2786708,2818560,61,5832704,68.37
36.382,499208,2273692,0,2772900,2841108,61,5832704,68.37
36.483,570756,2298268,0,2869024,2869024,61,5832704,68.37
36.583,520372,2343324,0,2863696,2913428,61,5832704,68.37
36.684,573068,2388380,0,2961448,2961448,61,5832704,68.37
36.784,545896,2417052,0,2962948,2989544,61,5832704,68.37
36.885,501212,2488732,0,2989944,3061992,61,5832704,68.37
36.985,570416,2488732,0,3059148,3061992,61,5832704,68.37
37.085,501212,2562460,0,3063672,3135464,61,5832704,68.37
37.186,573668,2593180,0,3166848,3166848,61,5832704,68.37
37.286,516540,2634140,0,3150680,3207272,61,5832704,68.37
