t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
41.569,551992,1434848,0,1986840,5744632,170,4855250944,11.94
41.670,470900,1488500,0,1959400,5744632,170,4880416768,11.94
41.770,556124,1527060,0,2083184,5744632,170,4905582592,11.94
41.870,495160,1577460,0,2072620,5744632,170,4930748416,11.94
41.971,555992,1632400,0,2188392,5744632,170,4938977280,11.94
42.071,474100,1666284,0,2140384,5744632,170,4993470464,11.94
42.171,555452,1674364,0,2229816,5744632,170,5021782016,11.94
42.272,555452,1847548,0,2403000,5744632,170,5021782016,11.94
42.372,555452,2070780,0,2626232,5744632,170,5021782016,11.94
42.473,555452,2284120,0,2839572,5744632,170,5021782016,11.94
42.573,555452,2444256,0,2999708,5744632,170,5021782016,9.78
42.674,555452,2603868,0,3159320,5744632,170,5021782016,9.78
42.774,555452,2726780,0,3282232,5744632,170,5021782016,9.78
42.874,555452,2838420,0,3393872,5744632,170,5021782016,9.78
42.975,555452,3018280,0,3573732,5744632,170,5021782016,9.78
43.075,555452,3280448,0,3835900,5744632,170,5021782016,9.78
43.176,555452,3395136,0,3950588,5744632,170,5021782016,9.78
43.276,555452,3673672,0,4229124,5744632,170,5021782016,9.78
43.377,555452,3831776,0,4387228,5744632,170,5021782016,9.78
43.477,555452,3958268,0,4513720,5744632,170,5021782016,9.78
43.577,555452,4082796,0,4638248,5744632,170,5021782016,9.78
43.678,555452,4208896,0,4764348,5744632,170,5021782016,9.78
43.778,555452,4381288,0,4936740,5744632,170,5021782016,9.78
43.879,555452,4643220,0,5198672,5744632,170,5021782016,9.78
43.979,555452,4799760,0,5355212,5744632,170,5021782016,9.78
44.079,555452,4888492,0,5443944,5744632,170,5021782016,9.78
44.180,555452,5018524,0,5573976,5744632,170,5021782016,9.78
44.280,555452,5138980,0,5694432,5744632,170,5021782016,9.78
44.380,555452,5275080,0,5830532,5830532,170,5021782016,9.78
44.481,555452,5442368,0,5997820,5997820,170,5021782016,10.72
44.581,555452,5665104,0,6220556,6220556,170,5021782016,10.72
44.681,555452,5901160,0,6456612,6456612,170,5021782016,10.72
44.782,555452,6149288,0,6704740,6704740,170,5021782016,10.72
44.882,555452,6269988,0,6825440,6825440,170,5021782016,10.72
44.982,555452,6374128,0,6929580,6929580,170,5021782016,10.72
45.083,555452,6482452,0,7037904,7037904,170,5021782016,10.72
