t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
24.174,408512,1108720,0,1517232,1978488
24.224,408512,1140756,0,1549268,1978488
24.274,408512,1041860,0,1450372,1978488
24.325,408512,1077068,0,1485580,1978488
24.375,408512,1098524,0,1507036,1978488
24.425,408512,1112984,0,1521496,1978488
24.475,408512,1126272,0,1534784,1978488
24.525,408512,1127316,0,1535828,1978488
24.576,409248,1127316,0,1536564,1978488
24.626,409248,1127316,0,1536564,1978488
24.676,409252,1127316,0,1536568,1978488
24.726,409252,1127316,0,1536568,1978488
24.776,409252,1127316,0,1536568,1978488
24.827,412320,1127316,0,1539636,1978488
24.877,412324,1127316,0,1539640,1978488
24.927,412328,1127316,0,1539644,1978488
24.977,412328,1127316,0,1539644,1978488
25.028,412328,1127316,0,1539644,1978488
25.078,412328,1127316,0,1539644,1978488
25.128,412328,1127316,0,1539644,1978488
25.178,412328,1127316,0,1539644,1978488
25.228,412328,1127316,0,1539644,1978488
25.279,412328,1133764,0,1546092,1978488
25.329,412328,1146052,0,1558380,1978488
25.379,412328,1157852,0,1570180,1978488
25.429,412328,1178316,0,1590644,1978488
25.480,412328,1246088,0,1658416,1978488
25.530,412328,1278176,0,1690504,1978488
25.580,412328,1079744,0,1492072,1978488
25.630,412328,1156888,0,1569216,1978488
25.681,412328,1222744,0,1635072,1978488
25.731,412328,1272668,0,1684996,1978488
25.781,412328,1303388,0,1715716,1978488
25.831,412328,1303388,0,1715716,1978488
25.882,412328,1303388,0,1715716,1978488
25.932,412328,1303388,0,1715716,1978488
25.982,412328,1303388,0,1715716,1978488
26.032,412332,1303388,0,1715720,1978488
26.082,412332,1303388,0,1715720,1978488
26.133,412332,1303388,0,1715720,1978488
26.183,412332,1303388,0,1715720,1978488
26.233,412332,1303388,0,1715720,1978488
26.283,412332,1303388,0,1715720,1978488
26.333,412332,1303388,0,1715720,1978488
26.384,412332,1303388,0,1715720,1978488
26.434,412332,1303388,0,1715720,1978488
26.484,412332,1303388,0,1715720,1978488
26.534,412332,1303388,0,1715720,1978488
26.585,412332,1303388,0,1715720,1978488
26.635,412332,1303388,0,1715720,1978488
26.685,412332,1303388,0,1715720,1978488
26.735,412332,1303388,0,1715720,1978488
26.786,412332,1357436,0,1769768,1978488
26.836,412332,1422212,0,1834544,1978488
26.886,412332,1490820,0,1903152,1978488
26.936,412332,1298368,0,1710700,1978488
26.987,412332,1342528,0,1754860,1978488
27.037,412332,1377344,0,1789676,1978488
27.087,412332,1390144,0,1802476,1978488
27.137,412332,915264,0,1327596,1978488
27.187,352428,885000,0,1237428,1978488
27.238,352428,885000,0,1237428,1978488
27.288,352428,885000,0,1237428,1978488
27.338,355964,885000,0,1240964,1978488
27.388,362144,885000,0,1247144,1978488
27.438,369120,885000,0,1254120,1978488
27.489,374460,885000,0,1259460,1978488
27.539,381492,885000,0,1266492,1978488
27.589,386920,885000,0,1271920,1978488
27.639,393412,885000,0,1278412,1978488
27.689,397368,885000,0,1282368,1978488
27.740,402260,885000,0,1287260,1978488
27.790,409800,885000,0,1294800,1978488
27.840,420656,885000,0,1305656,1978488
27.890,444864,885140,0,1330004,1978488
27.941,449144,885140,0,1334284,1978488
27.991,453144,885140,0,1338284,1978488
28.041,456812,885140,0,1341952,1978488
28.091,460268,885140,0,1345408,1978488
28.142,463548,885140,0,1348688,1978488
28.192,466940,885140,0,1352080,1978488
28.242,471012,885140,0,1356152,1978488
28.292,474476,885140,0,1359616,1978488
28.342,477808,885140,0,1362948,1978488
28.393,481660,885140,0,1366800,1978488
28.443,485280,885140,0,1370420,1978488
28.493,488292,885140,0,1373432,1978488
28.543,491748,885140,0,1376888,1978488
28.594,493920,885140,0,1379060,1978488
28.644,496936,885140,0,1382076,1978488
28.694,500116,885140,0,1385256,1978488
28.744,503200,885140,0,1388340,1978488
28.794,506120,885140,0,1391260,1978488
28.845,508380,885140,0,1393520,1978488
28.895,510796,885140,0,1395936,1978488
28.945,512980,885140,0,1398120,1978488
28.995,515180,885140,0,1400320,1978488
29.046,516812,885140,0,1401952,1978488
29.096,518732,885140,0,1403872,1978488
29.146,520644,885140,0,1405784,1978488
29.196,523408,885140,0,1408548,1978488
29.247,526376,885140,0,1411516,1978488
29.297,528988,885140,0,1414128,1978488
29.347,530512,885140,0,1415652,1978488
29.397,532472,885140,0,1417612,1978488
29.448,534856,885140,0,1419996,1978488
29.498,536744,885140,0,1421884,1978488
29.548,538328,885140,0,1423468,1978488
29.599,541048,885140,0,1426188,1978488
29.649,543068,885140,0,1428208,1978488
29.699,544956,885140,0,1430096,1978488
29.750,549072,885140,0,1434212,1978488
29.800,551596,885140,0,1436736,1978488
29.850,552768,885140,0,1437908,1978488
29.900,554992,885140,0,1440132,1978488
29.951,556572,885140,0,1441712,1978488
30.001,559388,885140,0,1444528,1978488
30.051,561756,885140,0,1446896,1978488
30.101,564232,885140,0,1449372,1978488
30.152,565712,885140,0,1450852,1978488
30.202,568064,885140,0,1453204,1978488
30.252,569904,885140,0,1455044,1978488
30.302,572428,885012,0,1457440,1978488
30.352,574356,885012,0,1459368,1978488
30.403,576328,885012,0,1461340,1978488
30.453,578116,885012,0,1463128,1978488
30.503,579732,885012,0,1464744,1978488
30.554,580960,884884,0,1465844,1978488
30.604,582480,884884,0,1467364,1978488
30.654,585284,884884,0,1470168,1978488
30.704,585872,884884,0,1470756,1978488
30.755,588508,884884,0,1473392,1978488
30.805,593760,884884,0,1478644,1978488
30.855,595064,884884,0,1479948,1978488
30.905,599988,884884,0,1484872,1978488
30.955,601484,884884,0,1486368,1978488
31.006,605240,884884,0,1490124,1978488
31.056,607352,884884,0,1492236,1978488
31.106,609268,884884,0,1494152,1978488
31.156,611712,884884,0,1496596,1978488
31.207,614212,884884,0,1499096,1978488
31.257,616716,884884,0,1501600,1978488
31.307,619148,884884,0,1504032,1978488
31.357,622128,884884,0,1507012,1978488
31.407,625144,884884,0,1510028,1978488
31.457,627460,884884,0,1512344,1978488
31.508,630064,884884,0,1514948,1978488
31.558,633044,884884,0,1517928,1978488
31.608,635468,884884,0,1520352,1978488
31.658,638292,884884,0,1523176,1978488
31.709,640604,884884,0,1525488,1978488
31.759,646084,884836,0,1530920,1978488
31.809,651028,884836,0,1535864,1978488
31.859,652248,884836,0,1537084,1978488
31.910,655032,884708,0,1539740,1978488
31.960,658040,884708,0,1542748,1978488
32.010,660112,884708,0,1544820,1978488
32.060,662120,884708,0,1546828,1978488
32.111,664856,884708,0,1549564,1978488
32.161,666640,884708,0,1551348,1978488
32.211,668692,884580,0,1553272,1978488
32.261,670836,884580,0,1555416,1978488
32.312,674756,884580,0,1559336,1978488
32.362,676648,884580,0,1561228,1978488
32.412,679492,884580,0,1564072,1978488
32.462,682468,884580,0,1567048,1978488
32.512,684260,884580,0,1568840,1978488
32.563,687604,884580,0,1572184,1978488
32.613,689896,884580,0,1574476,1978488
32.663,692220,884580,0,1576800,1978488
32.713,694852,884580,0,1579432,1978488
32.764,696980,884580,0,1581560,1978488
32.814,698956,884580,0,1583536,1978488
32.864,702124,884580,0,1586704,1978488
32.914,704928,884580,0,1589508,1978488
32.965,707764,884580,0,1592344,1978488
33.015,710116,884580,0,1594696,1978488
33.065,712468,884580,0,1597048,1978488
33.115,716552,884580,0,1601132,1978488
33.166,719152,884580,0,1603732,1978488
33.216,721916,884580,0,1606496,1978488
33.266,724312,884580,0,1608892,1978488
33.316,729396,884580,0,1613976,1978488
33.366,731584,884580,0,1616164,1978488
33.417,737228,884580,0,1621808,1978488
33.467,738252,884580,0,1622832,1978488
33.517,748340,884580,0,1632920,1978488
33.567,749368,884580,0,1633948,1978488
33.618,754540,884580,0,1639120,1978488
33.668,759712,884580,0,1644292,1978488
33.718,760856,884580,0,1645436,1978488
33.768,761892,884580,0,1646472,1978488
33.818,762932,884580,0,1647512,1978488
33.869,765848,884580,0,1650428,1978488
33.919,768824,884580,0,1653404,1978488
33.969,771228,884580,0,1655808,1978488
34.019,775216,884580,0,1659796,1978488
34.070,776296,884580,0,1660876,1978488
34.120,778592,884580,0,1663172,1978488
34.170,779672,884580,0,1664252,1978488
34.220,781732,884580,0,1666312,1978488
34.270,783560,884580,0,1668140,1978488
34.321,785236,884580,0,1669816,1978488
34.371,788064,884580,0,1672644,1978488
34.421,789980,884580,0,1674560,1978488
34.471,792644,884580,0,1677224,1978488
34.522,795272,884580,0,1679852,1978488
34.572,797892,884580,0,1682472,1978488
34.622,800084,884580,0,1684664,1978488
34.673,802424,884580,0,1687004,1978488
34.723,806076,884580,0,1690656,1978488
34.773,809064,884580,0,1693644,1978488
34.823,811116,884580,0,1695696,1978488
34.873,814412,884580,0,1698992,1978488
34.924,816652,884580,0,1701232,1978488
34.974,821480,884580,0,1706060,1978488
35.024,822652,884580,0,1707232,1978488
35.074,825684,884580,0,1710264,1978488
35.124,828264,884580,0,1712844,1978488
35.175,830584,884580,0,1715164,1978488
35.225,833248,884580,0,1717828,1978488
35.275,835432,884580,0,1720012,1978488
35.325,848620,884580,0,1733200,1978488
35.376,853656,884580,0,1738236,1978488
35.426,854672,884580,0,1739252,1978488
35.476,855540,884580,0,1740120,1978488
35.526,856356,884580,0,1740936,1978488
35.576,857448,884580,0,1742028,1978488
35.627,863084,884580,0,1747664,1978488
35.677,865852,884580,0,1750432,1978488
35.727,868952,884580,0,1753532,1978488
35.777,871016,884580,0,1755596,1978488
