t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
27.796,590648,884900,0,1475548,1986092
27.846,593296,884900,0,1478196,1986092
27.897,595404,884900,0,1480304,1986092
27.947,597216,884900,0,1482116,1986092
27.997,600172,884900,0,1485072,1986092
28.047,602752,884900,0,1487652,1986092
28.098,603324,884900,0,1488224,1986092
28.148,608296,884900,0,1493196,1986092
28.198,609460,884900,0,1494360,1986092
28.249,614076,884900,0,1498976,1986092
28.299,614868,884900,0,1499768,1986092
28.349,617324,884900,0,1502224,1986092
28.399,620284,884900,0,1505184,1986092
28.449,622472,884900,0,1507372,1986092
28.500,625024,884900,0,1509924,1986092
28.550,627432,884900,0,1512332,1986092
28.600,630256,884900,0,1515156,1986092
28.650,633004,884900,0,1517904,1986092
28.700,636172,884900,0,1521072,1986092
28.751,639724,884900,0,1524624,1986092
28.801,643432,884900,0,1528332,1986092
28.851,644656,884900,0,1529556,1986092
28.901,646752,884900,0,1531652,1986092
28.952,648916,884900,0,1533816,1986092
29.002,649524,884900,0,1534424,1986092
29.052,651504,884900,0,1536404,1986092
29.103,653816,884900,0,1538716,1986092
29.153,655668,884900,0,1540568,1986092
29.203,662624,884900,0,1547524,1986092
29.253,665392,884900,0,1550292,1986092
29.304,666100,884900,0,1551000,1986092
29.354,668364,884900,0,1553264,1986092
29.404,670116,884900,0,1555016,1986092
29.454,673048,884900,0,1557948,1986092
29.505,674712,884900,0,1559612,1986092
29.555,675812,884900,0,1560712,1986092
29.605,677524,884900,0,1562424,1986092
29.655,679688,884900,0,1564588,1986092
29.706,681676,884900,0,1566576,1986092
29.756,683544,884900,0,1568444,1986092
29.806,685456,884900,0,1570356,1986092
29.857,688764,884900,0,1573664,1986092
29.907,690300,884900,0,1575200,1986092
29.957,691536,884900,0,1576436,1986092
30.007,693712,884900,0,1578612,1986092
30.058,696588,884900,0,1581488,1986092
30.108,698356,884900,0,1583256,1986092
30.158,701232,884900,0,1586132,1986092
30.208,703972,884900,0,1588872,1986092
30.259,706584,884900,0,1591484,1986092
30.309,709356,884900,0,1594256,1986092
30.359,712524,884900,0,1597424,1986092
30.409,715308,884900,0,1600208,1986092
30.460,718416,884900,0,1603316,1986092
30.510,721832,884900,0,1606732,1986092
30.560,724224,884900,0,1609124,1986092
30.610,726892,884900,0,1611792,1986092
30.660,730648,884900,0,1615548,1986092
30.710,734736,884900,0,1619636,1986092
30.761,736756,884900,0,1621656,1986092
30.811,742892,884900,0,1627792,1986092
30.861,745008,884900,0,1629908,1986092
30.911,750944,884900,0,1635844,1986092
30.961,752048,884900,0,1636948,1986092
31.012,753752,884900,0,1638652,1986092
31.062,763252,884900,0,1648152,1986092
31.112,764464,884900,0,1649364,1986092
31.162,773640,884900,0,1658540,1986092
31.213,774920,884900,0,1659820,1986092
31.263,776164,884900,0,1661064,1986092
31.313,777792,884900,0,1662692,1986092
31.363,782312,884900,0,1667212,1986092
31.414,785600,884900,0,1670500,1986092
31.464,789968,884900,0,1674868,1986092
31.514,791840,884900,0,1676740,1986092
31.564,793812,884900,0,1678712,1986092
31.614,796688,884900,0,1681588,1986092
31.665,798684,884900,0,1683584,1986092
31.715,801844,884900,0,1686744,1986092
31.765,803748,884900,0,1688648,1986092
31.815,806712,884900,0,1691612,1986092
31.865,809892,884900,0,1694792,1986092
31.916,812464,884900,0,1697364,1986092
31.966,814920,884900,0,1699820,1986092
32.016,817020,884900,0,1701920,1986092
32.066,821092,884900,0,1705992,1986092
32.117,824308,884900,0,1709208,1986092
32.167,827752,884900,0,1712652,1986092
32.217,829600,884900,0,1714500,1986092
32.267,832040,884900,0,1716940,1986092
32.317,836404,884900,0,1721304,1986092
32.368,838992,884900,0,1723892,1986092
32.418,841844,884900,0,1726744,1986092
32.468,844428,884900,0,1729328,1986092
32.518,847624,884900,0,1732524,1986092
32.569,850456,884900,0,1735356,1986092
32.619,863848,884900,0,1748748,1986092
32.669,868892,884900,0,1753792,1986092
32.719,869812,884900,0,1754712,1986092
32.770,870856,884900,0,1755756,1986092
32.820,871956,884900,0,1756856,1986092
32.870,877352,884900,0,1762252,1986092
32.920,879844,884900,0,1764744,1986092
32.971,883044,884900,0,1767944,1986092
33.021,885780,884900,0,1770680,1986092
33.071,887832,884900,0,1772732,1986092
33.121,889500,884900,0,1774400,1986092
33.171,892332,884900,0,1777232,1986092
33.222,896052,884900,0,1780952,1986092
33.272,898384,884900,0,1783284,1986092
33.322,901984,884900,0,1786884,1986092
33.372,904120,884900,0,1789020,1986092
33.422,906100,884900,0,1791000,1986092
33.473,911136,884900,0,1796036,1986092
33.523,913088,884900,0,1797988,1986092
33.573,914108,884900,0,1799008,1986092
33.623,915612,884900,0,1800512,1986092
33.673,917448,884900,0,1802348,1986092
33.724,919688,884900,0,1804588,1986092
33.774,921440,884900,0,1806340,1986092
33.824,923996,884900,0,1808896,1986092
33.874,926436,884900,0,1811336,1986092
33.924,929028,884900,0,1813928,1986092
33.975,931708,884900,0,1816608,1986092
34.025,934488,884900,0,1819388,1986092
34.075,936416,884900,0,1821316,1986092
34.125,938440,884900,0,1823340,1986092
34.175,942932,884900,0,1827832,1986092
34.226,945364,884900,0,1830264,1986092
34.276,947144,884900,0,1832044,1986092
34.326,949424,884900,0,1834324,1986092
34.376,952192,884900,0,1837092,1986092
34.427,953832,884900,0,1838732,1986092
34.477,957804,884900,0,1842704,1986092
34.527,959416,884900,0,1844316,1986092
34.577,961108,884900,0,1846008,1986092
34.628,963676,884900,0,1848576,1986092
34.678,965640,884900,0,1850540,1986092
34.728,969200,884900,0,1854100,1986092
34.778,972268,884900,0,1857168,1986092
34.829,975084,884900,0,1859984,1986092
34.879,977844,884900,0,1862744,1986092
34.929,983028,884900,0,1867928,1986092
34.979,983992,884900,0,1868892,1986092
35.029,989412,884900,0,1874312,1986092
35.080,990696,884900,0,1875596,1986092
35.130,992000,884900,0,1876900,1986092
35.180,993780,884900,0,1878680,1986092
35.230,996256,884900,0,1881156,1986092
35.280,998124,884900,0,1883024,1986092
35.331,999952,884900,0,1884852,1986092
35.381,1002832,884900,0,1887732,1986092
35.431,1012240,885156,0,1897396,1986092
35.481,1012240,885156,0,1897396,1986092
35.532,1012240,885156,0,1897396,1986092
35.582,1012240,885156,0,1897396,1986092
35.632,1012240,885156,0,1897396,1986092
35.682,1012240,885156,0,1897396,1986092
35.732,1012240,885156,0,1897396,1986092
35.783,1012240,885156,0,1897396,1986092
